,Unnamed: 0,Rk,Player,Tm,Pos,Age,GP,G,A,+/-,PIM,PS,GW,S,S%,TOI,Year,PTS,Player_season,career_len,age_max,age_min,PPG,PPG_past,PPG_delta,PPG_career,PS_career,Pos_group,PS_career_mean,PS_normalized,career
26563,1048,768,Rob Zamuner,TBL,LW,26,72,15,20,11.0,62.0,3.1,4.0,152.0,9.9,,1996,35,4,12,34,22,0.4861111111111111,0.3488372093023256,0.13727390180878551,0.38972431077694236,23.2,FWD,1.7846153846153845,1.3153846153846156,12
27503,965,758,Rob Zamuner,TBL,LW,27,82,17,33,3.0,56.0,4.5,3.0,216.0,7.9,,1997,50,5,12,34,22,0.6097560975609756,0.4861111111111111,0.12364498644986449,0.38972431077694236,23.2,FWD,1.7846153846153845,2.7153846153846155,12
28458,978,750,Rob Zamuner,TBL,LW,28,77,14,12,-31.0,41.0,1.4,4.0,126.0,11.1,,1998,26,6,12,34,22,0.33766233766233766,0.6097560975609756,-0.27209375989863793,0.38972431077694236,23.2,FWD,1.7846153846153845,-0.3846153846153846,12
29500,1065,802,Rob Zamuner,TBL,LW,29,58,8,11,-15.0,24.0,0.8,2.0,89.0,9.0,953.0,1999,19,7,12,34,22,0.3275862068965517,0.33766233766233766,-0.010076130765785951,0.38972431077694236,23.2,FWD,1.7846153846153845,-0.9846153846153844,12
30543,1069,827,Rob Zamuner,OTT,LW,30,57,9,12,-6.0,32.0,1.5,0.0,103.0,8.7,851.0,2000,21,8,12,34,22,0.3684210526315789,0.3275862068965517,0.040834845735027214,0.38972431077694236,23.2,FWD,1.7846153846153845,-0.2846153846153845,12
31598,1086,874,Rob Zamuner,OTT,LW,31,79,19,18,7.0,52.0,3.9,4.0,123.0,15.4,1167.0,2001,37,9,12,34,22,0.46835443037974683,0.3684210526315789,0.0999333777481679,0.38972431077694236,23.2,FWD,1.7846153846153845,2.1153846153846154,12
32687,1115,866,Rob Zamuner,BOS,LW,32,66,12,13,6.0,24.0,2.7,0.0,98.0,12.2,872.0,2002,25,10,12,34,22,0.3787878787878788,0.46835443037974683,-0.08956655159186805,0.38972431077694236,23.2,FWD,1.7846153846153845,0.9153846153846157,12
33784,1129,878,Rob Zamuner,BOS,LW,33,55,10,6,2.0,18.0,1.6,1.0,94.0,10.6,667.0,2003,16,11,12,34,22,0.2909090909090909,0.3787878787878788,-0.08787878787878789,0.38972431077694236,23.2,FWD,1.7846153846153845,-0.1846153846153844,12
34909,1157,902,Rob Zamuner,BOS,LW,34,57,4,5,3.0,16.0,0.6,0.0,49.0,8.2,554.0,2004,9,12,12,34,22,0.15789473684210525,0.2909090909090909,-0.13301435406698564,0.38972431077694236,23.2,FWD,1.7846153846153845,-1.1846153846153844,12
21488,385,303,Robert Kron,VAN,RW,23,76,12,20,-11.0,21.0,1.5,0.0,124.0,9.7,,1991,32,0,11,34,23,0.42105263157894735,,,0.47341115434500647,23.2,FWD,1.9333333333333333,-0.43333333333333335,12
22332,424,341,Robert Kron,VAN,LW,24,36,2,2,-9.0,2.0,-0.7,0.0,49.0,4.1,,1992,4,1,11,34,23,0.1111111111111111,0.42105263157894735,-0.30994152046783624,0.47341115434500647,23.2,FWD,1.9333333333333333,-2.6333333333333333,12
23203,415,337,Robert Kron,TOT,RW,25,45,14,13,5.0,18.0,1.9,2.0,97.0,14.4,,1993,54,2,11,34,23,1.2,0.1111111111111111,1.0888888888888888,0.47341115434500647,23.2,FWD,1.9333333333333333,-0.03333333333333344,12
24105,477,356,Robert Kron,HAR,RW,26,77,24,26,0.0,8.0,4.4,3.0,194.0,12.4,,1994,50,3,11,34,23,0.6493506493506493,1.2,-0.5506493506493506,0.47341115434500647,23.2,FWD,1.9333333333333333,2.466666666666667,12
25068,434,337,Robert Kron,HAR,RW,27,37,10,8,-3.0,10.0,1.5,1.0,88.0,11.4,,1995,18,4,11,34,23,0.4864864864864865,0.6493506493506493,-0.16286416286416283,0.47341115434500647,23.2,FWD,1.9333333333333333,-0.43333333333333335,12
26020,484,356,Robert Kron,HAR,RW,28,77,22,28,-1.0,6.0,4.3,3.0,203.0,10.8,,1996,50,5,11,34,23,0.6493506493506493,0.4864864864864865,0.16286416286416283,0.47341115434500647,23.2,FWD,1.9333333333333333,2.3666666666666663,12
26991,432,336,Robert Kron,HAR,C,29,68,10,12,-18.0,10.0,0.9,4.0,182.0,5.5,,1997,22,6,11,34,23,0.3235294117647059,0.6493506493506493,-0.32582123758594345,0.47341115434500647,23.2,FWD,1.9333333333333333,-1.0333333333333332,12
27944,443,339,Robert Kron,CAR,C,30,81,16,20,-8.0,12.0,3.1,2.0,175.0,9.1,,1998,36,7,11,34,23,0.4444444444444444,0.3235294117647059,0.12091503267973852,0.47341115434500647,23.2,FWD,1.9333333333333333,1.1666666666666667,12
28956,498,360,Robert Kron,CAR,LW,31,75,9,16,-13.0,10.0,1.0,2.0,134.0,6.7,1218.0,1999,25,8,11,34,23,0.3333333333333333,0.4444444444444444,-0.1111111111111111,0.47341115434500647,23.2,FWD,1.9333333333333333,-0.9333333333333333,12
30002,506,384,Robert Kron,CAR,LW,32,81,13,27,-4.0,8.0,3.6,3.0,134.0,9.7,1233.0,2000,40,9,11,34,23,0.49382716049382713,0.3333333333333333,0.16049382716049382,0.47341115434500647,23.2,FWD,1.9333333333333333,1.6666666666666667,12
31020,485,401,Robert Kron,CBJ,LW,33,59,8,11,4.0,10.0,1.5,1.0,134.0,6.0,1011.0,2001,19,10,11,34,23,0.3220338983050847,0.49382716049382713,-0.1717932621887424,0.47341115434500647,23.2,FWD,1.9333333333333333,-0.43333333333333335,12
32107,511,398,Robert Kron,CBJ,C,34,59,4,11,-14.0,4.0,0.2,0.0,92.0,4.3,943.0,2002,15,11,11,34,23,0.2542372881355932,0.3220338983050847,-0.06779661016949151,0.47341115434500647,23.2,FWD,1.9333333333333333,-1.7333333333333334,12
24142,516,381,Robert Lang,LAK,C,23,32,9,10,7.0,10.0,1.7,0.0,41.0,22.0,,1994,19,1,15,39,22,0.59375,0.45454545454545453,0.13920454545454547,0.8129423660262892,70.4,FWD,4.4,-2.7,10
25095,462,358,Robert Lang,LAK,C,24,36,4,8,-7.0,4.0,0.3,0.0,38.0,10.5,,1995,12,2,15,39,22,0.3333333333333333,0.59375,-0.2604166666666667,0.8129423660262892,70.4,FWD,4.4,-4.1000000000000005,10
26049,514,375,Robert Lang,LAK,RW,25,68,6,16,-15.0,10.0,0.1,0.0,71.0,8.5,,1996,22,3,15,39,22,0.3235294117647059,0.3333333333333333,-0.009803921568627416,0.8129423660262892,70.4,FWD,4.4,-4.300000000000001,10
27962,462,355,Robert Lang,TOT,C,27,54,9,13,7.0,16.0,2.1,2.0,66.0,13.6,,1998,44,4,15,39,22,0.8148148148148148,0.3235294117647059,0.49128540305010887,0.8129423660262892,70.4,FWD,4.4,-2.3000000000000003,10
28979,522,376,Robert Lang,PIT,C,28,72,21,23,-10.0,24.0,4.3,3.0,137.0,15.3,1181.0,1999,44,5,15,39,22,0.6111111111111112,0.8148148148148148,-0.2037037037037036,0.8129423660262892,70.4,FWD,4.4,-0.10000000000000053,10
30016,520,396,Robert Lang,PIT,C,29,78,23,42,-9.0,14.0,5.7,5.0,142.0,16.2,1510.0,2000,65,6,15,39,22,0.8333333333333334,0.6111111111111112,0.2222222222222222,0.8129423660262892,70.4,FWD,4.4,1.2999999999999998,10
31045,510,420,Robert Lang,PIT,C,30,82,32,48,20.0,28.0,8.5,2.0,177.0,18.1,1673.0,2001,80,7,15,39,22,0.975609756097561,0.8333333333333334,0.14227642276422758,0.8129423660262892,70.4,FWD,4.4,4.1,10
